score,count,cumulative
687,301,301
686,50,351
685,42,393
684,67,460
683,64,524
682,62,586
681,86,672
680,67,739
679,107,846
678,100,946
677,118,1064
676,118,1182
675,125,1307
674,143,1450
673,147,1597
672,161,1758
671,162,1920
670,145,2065
669,188,2253
668,226,2479
667,218,2697
666,250,2947
665,208,3155
664,229,3384
663,286,3670
662,327,3997
661,275,4272
660,307,4579
659,342,4921
658,325,5246
657,355,5601
656,366,5967
655,390,6357
654,373,6730
653,381,7111
652,411,7522
651,438,7960
650,428,8388
649,458,8846
648,487,9333
647,470,9803
646,506,10309
645,525,10834
644,543,11377
643,525,11902
642,567,12469
641,588,13057
640,586,13643
639,601,14244
638,602,14846
637,686,15532
636,643,16175
635,628,16803
634,660,17463
633,693,18156
632,701,18857
631,738,19595
630,708,20303
629,804,21107
628,806,21913
627,765,22678
626,803,23481
625,836,24317
624,821,25138
623,798,25936
622,881,26817
621,893,27710
620,892,28602
619,894,29496
618,834,30330
617,891,31221
616,907,32128
615,933,33061
614,904,33965
613,937,34902
612,982,35884
611,1025,36909
610,999,37908
609,1015,38923
608,1064,39987
607,1022,41009
606,1059,42068
605,1020,43088
604,1041,44129
603,1066,45195
602,1103,46298
601,1080,47378
600,1062,48440
599,1134,49574
598,1129,50703
597,1100,51803
596,1090,52893
595,1134,54027
594,1156,55183
593,1155,56338
592,1107,57445
591,1118,58563
590,1171,59734
589,1101,60835
588,1172,62007
587,1148,63155
586,1113,64268
585,1213,65481
584,1179,66660
583,1203,67863
582,1180,69043
581,1198,70241
580,1230,71471
579,1206,72677
578,1185,73862
577,1193,75055
576,1195,76250
575,1176,77426
574,1215,78641
573,1270,79911
572,1236,81147
571,1127,82274
570,1253,83527
569,1214,84741
568,1266,86007
567,1190,87197
566,1184,88381
565,1167,89548
564,1174,90722
563,1272,91994
562,1174,93168
561,1205,94373
560,1142,95515
559,1284,96799
558,1167,97966
557,1201,99167
556,1201,100368
555,1212,101580
554,1241,102821
553,1316,104137
552,1204,105341
551,1233,106574
550,1256,107830
549,1280,109110
548,1156,110266
547,1179,111445
546,1262,112707
545,1234,113941
544,1228,115169
543,1173,116342
542,1261,117603
541,1199,118802
540,1199,120001
539,1239,121240
538,1261,122501
537,1222,123723
536,1196,124919
535,1210,126129
534,1217,127346
533,1228,128574
532,1198,129772
531,1225,130997
530,1212,132209
529,1228,133437
