分数,本段人数,累计人数
693以上,100,100
692,12,112
691,16,128
690,23,151
689,20,171
688,16,187
687,23,210
686,23,233
685,15,248
684,24,272
683,32,304
682,21,325
681,25,350
680,38,388
679,39,427
678,34,461
677,34,495
676,49,544
675,37,581
674,38,619
673,53,672
672,53,725
671,38,763
670,47,810
669,53,863
668,45,908
667,64,972
666,42,1014
665,73,1087
664,63,1150
663,65,1215
662,77,1292
661,60,1352
660,69,1421
659,64,1485
658,72,1557
657,75,1632
656,97,1729
655,79,1808
654,90,1898
653,85,1983
652,71,2054
651,95,2149
650,90,2239
649,70,2309
648,80,2389
647,95,2484
646,85,2569
645,96,2665
644,96,2761
643,92,2853
642,92,2945
641,75,3020
640,111,3131
639,113,3244
638,121,3365
637,95,3460
636,96,3556
635,108,3664
634,120,3784
633,97,3881
632,96,3977
631,97,4074
630,116,4190
629,120,4310
628,105,4415
627,125,4540
626,95,4635
625,124,4759
624,107,4866
623,117,4983
622,128,5111
621,126,5237
620,106,5343
619,136,5479
618,118,5597
617,122,5719
616,141,5860
615,111,5971
614,124,6095
613,117,6212
612,141,6353
611,147,6500
610,121,6621
609,133,6754
608,126,6880
607,145,7025
606,160,7185
605,139,7324
604,151,7475
603,137,7612
602,127,7739
601,153,7892
600,123,8015
599,130,8145
598,133,8278
597,175,8453
596,141,8594
595,158,8752
594,132,8884
593,158,9042
592,146,9188
591,169,9357
590,150,9507
589,146,9653
588,149,9802
587,161,9963
586,157,10120
585,144,10264
584,145,10409
583,146,10555
582,150,10705
581,147,10852
580,145,10997
579,165,11162
578,157,11319
577,161,11480
576,169,11649
575,173,11822
574,148,11970
573,177,12147
572,169,12316
571,138,12454
570,159,12613
569,155,12768
568,160,12928
567,164,13092
566,163,13255
565,148,13403
564,173,13576
563,168,13744
562,166,13910
561,162,14072
560,143,14215
559,174,14389
558,173,14562
557,162,14724
556,189,14913
555,174,15087
554,165,15252
553,189,15441
552,167,15608
551,150,15758
550,164,15922
549,155,16077
548,171,16248
547,166,16414
546,151,16565
545,150,16715
544,169,16884
543,189,17073
542,172,17245
541,180,17425
540,150,17575
539,195,17770
538,156,17926
537,163,18089
536,159,18248
535,178,18426
534,154,18580
533,188,18768
532,143,18911
531,151,19062
530,146,19208
529,177,19385
528,162,19547
527,195,19742
526,190,19932
525,179,20111
524,174,20285
523,153,20438
522,181,20619
521,163,20782
520,160,20942
519,173,21115
518,180,21295
517,161,21456
516,166,21622
515,171,21793
514,138,21931
513,169,22100
512,169,22269
511,154,22423
510,156,22579
509,161,22740
508,186,22926
507,168,23094
506,163,23257
505,143,23400
504,153,23553
503,145,23698
502,150,23848
501,149,23997
500,176,24173
499,165,24338
498,154,24492
497,170,24662
496,155,24817
495,167,24984
494,154,25138
493,174,25312
492,176,25488
491,142,25630
490,180,25810
489,153,25963
488,124,26087
487,154,26241
486,165,26406
485,150,26556
484,149,26705
483,142,26847
482,161,27008
481,164,27172
480,166,27338
479,158,27496
478,130,27626
477,122,27748
476,156,27904
475,144,28048
474,128,28176
473,132,28308
472,162,28470
471,157,28627
470,148,28775
469,143,28918
468,146,29064
467,146,29210
466,126,29336
465,128,29464
464,134,29598
463,140,29738
462,161,29899
461,140,30039
460,171,30210
459,142,30352
458,132,30484
457,130,30614
456,132,30746
455,142,30888
454,115,31003
453,131,31134
452,141,31275
451,124,31399
450,136,31535
449,117,31652
448,115,31767
447,134,31901
446,138,32039
445,122,32161
444,131,32292
443,120,32412
442,120,32532
441,108,32640
440,109,32749
439,128,32877
438,106,32983
437,108,33091
436,106,33197
435,99,33296
434,114,33410
433,116,33526
432,124,33650
431,108,33758
430,114,33872
429,98,33970
428,113,34083
427,110,34193
426,122,34315
425,90,34405
424,130,34535
423,101,34636
422,93,34729
421,99,34828
420,111,34939
419,90,35029
418,97,35126
417,94,35220
416,96,35316
415,86,35402
414,102,35504
413,91,35595
412,104,35699
411,94,35793
410,99,35892
409,89,35981
408,78,36059
407,74,36133
406,85,36218
405,84,36302
404,77,36379
403,88,36467
402,93,36560
401,98,36658
400,78,36736
399,81,36817
398,108,36925
397,83,37008
396,63,37071
395,79,37150
394,88,37238
393,76,37314
392,69,37383
391,71,37454
390,87,37541
