分数,本段人数,累计人数
713,1,1
709,1,2
708,1,3
706,1,4
704,1,5
703,2,7
700,2,9
699,2,11
698,2,13
697,6,19
696,2,21
695,7,28
694,6,34
693,5,39
692,8,47
691,9,56
690,7,63
689,7,70
688,11,81
687,10,91
686,10,101
685,14,115
684,19,134
683,18,152
682,27,179
681,31,210
680,27,237
679,27,264
678,27,291
677,41,332
676,43,375
675,59,434
674,45,479
673,52,531
672,53,584
671,48,632
670,60,692
669,78,770
668,61,831
667,66,897
666,67,964
665,67,1031
664,76,1107
663,100,1207
662,89,1296
661,101,1397
660,88,1485
659,98,1583
658,111,1694
657,90,1784
656,109,1893
655,119,2012
654,105,2117
653,131,2248
652,150,2398
651,129,2527
650,128,2655
649,132,2787
648,142,2929
647,162,3091
646,174,3265
645,161,3426
644,164,3590
643,192,3782
642,163,3945
641,184,4129
640,193,4322
639,202,4524
638,191,4715
637,208,4923
636,210,5133
635,190,5323
634,208,5531
633,221,5752
632,236,5988
631,251,6239
630,227,6466
629,249,6715
628,277,6992
627,286,7278
626,281,7559
625,283,7842
624,272,8114
623,320,8434
622,262,8696
621,290,8986
620,297,9283
619,315,9598
618,294,9892
617,320,10212
616,316,10528
615,333,10861
614,350,11211
613,330,11541
612,353,11894
611,343,12237
610,363,12600
609,337,12937
608,363,13300
607,347,13647
606,389,14036
605,398,14434
604,378,14812
603,356,15168
602,414,15582
601,389,15971
600,391,16362
599,412,16774
598,411,17185
597,395,17580
596,450,18030
595,422,18452
594,448,18900
593,417,19317
592,425,19742
591,417,20159
590,416,20575
589,462,21037
588,450,21487
587,495,21982
586,470,22452
585,467,22919
584,472,23391
583,475,23866
582,492,24358
581,466,24824
580,468,25292
579,488,25780
578,454,26234
577,498,26732
576,481,27213
575,520,27733
574,495,28228
573,521,28749
572,501,29250
571,502,29752
570,527,30279
569,517,30796
568,555,31351
567,529,31880
566,483,32363
565,492,32855
564,530,33385
563,536,33921
562,549,34470
561,545,35015
560,534,35549
559,504,36053
558,550,36603
557,511,37114
556,521,37635
555,560,38195
554,522,38717
553,542,39259
552,528,39787
551,576,40363
550,547,40910
549,530,41440
548,523,41963
547,527,42490
546,526,43016
545,551,43567
544,554,44121
543,553,44674
542,549,45223
541,533,45756
540,509,46265
539,567,46832
538,582,47414
537,563,47977
536,522,48499
535,520,49019
534,533,49552
533,557,50109
532,569,50678
531,537,51215
530,557,51772
529,551,52323
528,499,52822
527,517,53339
526,527,53866
525,509,54375
524,488,54863
523,519,55382
522,559,55941
521,559,56500
520,536,57036
519,517,57553
518,544,58097
517,544,58641
516,525,59166
515,520,59686
514,525,60211
513,546,60757
512,507,61264
511,562,61826
510,563,62389
509,544,62933
508,513,63446
507,511,63957
506,529,64486
505,530,65016
504,528,65544
503,528,66072
502,532,66604
501,543,67147
500,528,67675
499,483,68158
498,534,68692
497,497,69189
496,478,69667
