分数,本段人数,累计人数
627,15,15
626,2,17
625,2,19
624,1,20
623,2,22
622,2,24
621,4,28
620,3,31
619,3,34
618,1,35
617,3,38
616,3,41
615,3,44
614,2,46
613,2,48
612,5,53
611,10,63
610,5,68
609,3,71
608,9,80
607,4,84
606,4,88
605,4,92
604,5,97
603,5,102
602,5,107
601,4,111
600,8,119
599,8,127
598,8,135
597,10,145
596,5,150
595,10,160
594,8,168
593,10,178
592,4,182
591,9,191
590,12,203
589,11,214
588,8,222
587,9,231
586,12,243
585,11,254
584,12,266
583,7,273
582,14,287
581,10,297
580,16,313
579,11,324
578,19,343
577,18,361
576,15,376
575,14,390
574,11,401
573,19,420
572,23,443
571,18,461
570,23,484
569,21,505
568,24,529
567,16,545
566,21,566
565,25,591
564,20,611
563,24,635
562,26,661
561,24,685
560,31,716
559,21,737
558,38,775
557,42,817
556,25,842
555,26,868
554,31,899
553,34,933
552,35,968
551,30,998
550,46,1044
549,29,1073
548,35,1108
547,43,1151
546,47,1198
545,40,1238
544,44,1282
543,30,1312
542,38,1350
541,41,1391
540,46,1437
539,39,1476
538,41,1517
537,46,1563
536,48,1611
535,33,1644
534,43,1687
533,42,1729
532,41,1770
531,51,1821
530,54,1875
529,53,1928
528,49,1977
527,50,2027
526,61,2088
525,60,2148
524,44,2192
523,58,2250
522,60,2310
521,66,2376
520,60,2436
519,62,2498
518,65,2563
517,82,2645
516,54,2699
515,77,2776
514,69,2845
513,66,2911
512,56,2967
511,77,3044
510,87,3131
509,82,3213
508,66,3279
507,84,3363
506,77,3440
505,87,3527
504,74,3601
503,84,3685
502,86,3771
501,79,3850
500,78,3928
499,88,4016
498,77,4093
497,94,4187
496,93,4280
495,76,4356
494,85,4441
493,91,4532
492,85,4617
491,101,4718
490,94,4812
489,98,4910
488,98,5008
487,109,5117
486,103,5220
485,106,5326
484,103,5429
483,97,5526
482,97,5623
481,105,5728
480,89,5817
479,105,5922
478,129,6051
477,111,6162
476,106,6268
475,100,6368
474,113,6481
473,117,6598
472,130,6728
471,134,6862
470,113,6975
469,134,7109
468,131,7240
467,118,7358
466,130,7488
465,138,7626
464,135,7761
463,133,7894
462,126,8020
461,124,8144
460,120,8264
459,113,8377
458,136,8513
457,127,8640
456,138,8778
455,137,8915
454,160,9075
453,146,9221
452,136,9357
451,148,9505
450,146,9651
449,140,9791
448,154,9945
447,141,10086
446,132,10218
445,137,10355
444,138,10493
443,150,10643
442,138,10781
441,157,10938
440,165,11103
439,159,11262
438,160,11422
437,148,11570
436,167,11737
435,167,11904
