分数,本段人数,累计人数
669,6,6
668,4,10
667,1,11
666,2,13
665,6,19
664,2,21
663,1,22
662,4,26
661,6,32
660,3,35
659,3,38
658,8,46
657,9,55
656,8,63
655,7,70
654,2,72
653,6,78
652,12,90
651,12,102
650,14,116
649,6,122
648,9,131
647,8,139
646,12,151
645,9,160
644,21,181
643,14,195
642,17,212
641,17,229
640,12,241
639,14,255
638,16,271
637,26,297
636,27,324
635,21,345
634,24,369
633,31,400
632,31,431
631,41,472
630,22,494
629,25,519
628,33,552
627,28,580
626,29,609
625,26,635
624,39,674
623,36,710
622,48,758
621,51,809
620,54,863
619,39,902
618,49,951
617,41,992
616,47,1039
615,57,1096
614,51,1147
613,56,1203
612,54,1257
611,62,1319
610,53,1372
609,57,1429
608,59,1488
607,68,1556
606,72,1628
605,74,1702
604,63,1765
603,87,1852
602,68,1920
601,81,2001
600,70,2071
599,77,2148
598,93,2241
597,98,2339
596,102,2441
595,71,2512
594,92,2604
593,97,2701
592,120,2821
591,94,2915
590,107,3022
589,102,3124
588,101,3225
587,104,3329
586,118,3447
585,114,3561
584,97,3658
583,100,3758
582,120,3878
581,118,3996
580,109,4105
579,131,4236
578,98,4334
577,137,4471
576,138,4609
575,122,4731
574,145,4876
573,133,5009
572,146,5155
571,149,5304
570,143,5447
569,158,5605
568,161,5766
567,146,5912
566,170,6082
565,176,6258
564,156,6414
563,158,6572
562,155,6727
561,168,6895
560,181,7076
559,177,7253
558,185,7438
557,172,7610
556,182,7792
555,170,7962
554,177,8139
553,147,8286
552,181,8467
551,184,8651
550,178,8829
549,178,9007
548,183,9190
547,227,9417
546,175,9592
545,219,9811
544,187,9998
543,206,10204
542,199,10403
541,201,10604
540,229,10833
539,208,11041
538,205,11246
537,226,11472
536,240,11712
535,209,11921
534,215,12136
533,211,12347
532,225,12572
531,210,12782
530,242,13024
529,229,13253
528,263,13516
527,230,13746
526,233,13979
525,230,14209
524,263,14472
523,240,14712
522,260,14972
521,251,15223
520,257,15480
519,240,15720
518,256,15976
517,269,16245
516,235,16480
515,250,16730
514,292,17022
513,252,17274
512,249,17523
511,284,17807
510,261,18068
509,260,18328
508,270,18598
507,280,18878
506,271,19149
505,272,19421
504,304,19725
503,292,20017
502,267,20284
501,256,20540
500,305,20845
499,303,21148
498,286,21434
497,295,21729
496,302,22031
495,308,22339
494,314,22653
493,322,22975
492,306,23281
491,316,23597
490,373,23970
489,326,24296
488,288,24584
487,306,24890
486,336,25226
485,319,25545
484,343,25888
483,304,26192
482,330,26522
481,343,26865
480,358,27223
479,353,27576
478,329,27905
477,339,28244
476,374,28618
475,341,28959
474,320,29279
473,350,29629
472,361,29990
471,354,30344
470,355,30699
469,333,31032
468,373,31405
467,388,31793
466,356,32149
465,359,32508
464,373,32881
463,360,33241
462,383,33624
461,385,34009
460,382,34391
459,408,34799
458,392,35191
457,364,35555
456,413,35968
455,399,36367
454,400,36767
