分数,本段人数,累计人数
715,1,1
708,1,2
706,1,3
705,1,4
703,1,5
702,1,6
700,1,7
699,1,8
698,1,9
697,2,11
696,4,15
695,1,16
693,1,17
692,1,18
691,2,20
690,2,22
688,3,25
687,2,27
686,1,28
685,2,30
684,3,33
683,3,36
682,5,41
681,3,44
680,7,51
679,4,55
678,3,58
677,5,63
676,2,65
675,4,69
673,10,79
672,3,82
671,10,92
670,8,100
669,12,112
668,6,118
667,11,129
666,19,148
665,10,158
664,9,167
663,17,184
662,21,205
661,19,224
660,18,242
659,20,262
658,28,290
657,26,316
656,17,333
655,24,357
654,24,381
653,36,417
652,28,445
651,34,479
650,31,510
649,39,549
648,24,573
647,39,612
646,37,649
645,49,698
644,36,734
643,41,775
642,53,828
641,48,876
640,49,925
639,54,979
638,70,1049
637,70,1119
636,69,1188
635,66,1254
634,70,1324
633,72,1396
632,81,1477
631,86,1563
630,87,1650
629,91,1741
628,91,1832
627,97,1929
626,100,2029
625,119,2148
624,120,2268
623,96,2364
622,109,2473
621,121,2594
620,118,2712
619,133,2845
618,121,2966
617,125,3091
616,107,3198
615,119,3317
614,141,3458
613,137,3595
612,150,3745
611,129,3874
610,127,4001
609,159,4160
608,171,4331
607,171,4502
606,163,4665
605,198,4863
604,167,5030
603,176,5206
602,175,5381
601,183,5564
600,183,5747
599,184,5931
598,175,6106
597,194,6300
596,212,6512
595,219,6731
594,216,6947
593,218,7165
592,219,7384
591,255,7639
590,248,7887
589,262,8149
588,258,8407
587,231,8638
586,276,8914
585,273,9187
584,251,9438
583,254,9692
582,284,9976
581,268,10244
580,258,10502
579,317,10819
578,308,11127
577,297,11424
576,298,11722
575,295,12017
574,322,12339
573,319,12658
572,323,12981
571,337,13318
570,342,13660
569,333,13993
568,358,14351
567,337,14688
566,376,15064
565,379,15443
564,377,15820
563,360,16180
562,374,16554
561,387,16941
560,386,17327
559,334,17661
558,417,18078
557,429,18507
556,405,18912
555,383,19295
554,409,19704
553,378,20082
552,476,20558
551,442,21000
550,469,21469
549,448,21917
548,466,22383
547,419,22802
546,457,23259
545,469,23728
544,461,24189
543,435,24624
542,456,25080
541,500,25580
540,481,26061
539,498,26559
538,432,26991
537,468,27459
536,542,28001
535,497,28498
534,467,28965
533,486,29451
532,461,29912
531,490,30402
530,534,30936
529,515,31451
528,510,31961
527,498,32459
526,544,33003
525,541,33544
524,536,34080
523,516,34596
522,517,35113
521,532,35645
520,509,36154
519,545,36699
518,541,37240
517,578,37818
516,578,38396
515,520,38916
514,538,39454
513,526,39980
512,529,40509
511,552,41061
510,561,41622
509,562,42184
508,562,42746
507,523,43269
506,596,43865
505,603,44468
504,574,45042
503,584,45626
502,602,46228
501,599,46827
500,547,47374
499,574,47948
498,612,48560
497,567,49127
496,575,49702
495,567,50269
494,614,50883
493,602,51485
492,614,52099
491,603,52702
490,585,53287
489,591,53878
488,605,54483
487,595,55078
486,547,55625
485,573,56198
484,601,56799
483,614,57413
482,636,58049
481,612,58661
480,563,59224
479,593,59817
478,614,60431
477,596,61027
476,599,61626
475,656,62282
474,582,62864
473,617,63481
472,634,64115
471,628,64743
470,557,65300
469,617,65917
468,609,66526
467,607,67133
466,625,67758
465,626,68384
464,581,68965
463,614,69579
462,652,70231
461,610,70841
460,657,71498
459,599,72097
458,603,72700
457,634,73334
456,616,73950
455,607,74557
454,597,75154
453,658,75812
452,606,76418
451,607,77025
450,634,77659
449,609,78268
448,629,78897
447,621,79518
446,592,80110
445,625,80735
444,601,81336
443,622,81958
442,622,82580
441,657,83237
440,597,83834
439,637,84471
438,631,85102
437,610,85712
436,645,86357
435,630,86987
434,567,87554
433,603,88157
432,624,88781
431,551,89332
430,613,89945
429,624,90569
428,623,91192
427,577,91769
426,608,92377
425,608,92985
424,568,93553
423,560,94113
422,606,94719
421,550,95269
420,567,95836
419,599,96435
418,569,97004
417,563,97567
416,595,98162
415,506,98668
414,563,99231
413,542,99773
412,536,100309
411,520,100829
410,541,101370
409,563,101933
408,566,102499
407,548,103047
406,527,103574
405,477,104051
404,518,104569
403,539,105108
402,510,105618
401,492,106110
400,538,106648
399,512,107160
398,486,107646
397,482,108128
396,489,108617
395,447,109064
394,463,109527
393,470,109997
392,460,110457
391,476,110933
390,479,111412
389,467,111879
388,433,112312
387,410,112722
386,453,113175
385,445,113620
384,430,114050
383,427,114477
382,420,114897
381,378,115275
380,403,115678
379,406,116084
378,402,116486
377,378,116864
376,376,117240
375,358,117598
374,374,117972
373,329,118301
372,330,118631
371,360,118991
370,333,119324
369,366,119690
368,317,120007
367,338,120345
366,327,120672
365,344,121016
364,318,121334
363,321,121655
362,288,121943
361,304,122247
360,280,122527
359,294,122821
358,270,123091
357,260,123351
356,267,123618
355,284,123902
354,269,124171
353,273,124444
352,280,124724
351,233,124957
350,236,125193
349,238,125431
348,228,125659
347,229,125888
346,241,126129
345,238,126367
344,214,126581
343,212,126793
342,199,126992
341,201,127193
340,216,127409
339,195,127604
338,188,127792
337,197,127989
336,166,128155
335,148,128303
334,174,128477
333,150,128627
332,166,128793
331,160,128953
330,152,129105
329,165,129270
328,156,129426
327,153,129579
326,134,129713
325,143,129856
324,136,129992
323,149,130141
322,120,130261
321,106,130367
320,120,130487
319,110,130597
318,91,130688
317,104,130792
316,95,130887
315,110,130997
314,111,131108
313,102,131210
312,95,131305
311,93,131398
310,85,131483
309,79,131562
308,90,131652
307,65,131717
306,90,131807
305,65,131872
304,72,131944
303,65,132009
302,85,132094
301,77,132171
300,74,132245
299,52,132297
298,61,132358
297,80,132438
296,48,132486
295,54,132540
294,46,132586
293,54,132640
292,50,132690
291,48,132738
290,46,132784
289,43,132827
288,50,132877
287,58,132935
286,39,132974
285,40,133014
284,30,133044
283,36,133080
282,34,133114
281,29,133143
280,43,133186
279,26,133212
278,36,133248
277,32,133280
276,35,133315
275,29,133344
274,33,133377
273,27,133404
272,20,133424
271,29,133453
270,25,133478
269,26,133504
268,21,133525
267,21,133546
266,21,133567
265,14,133581
264,36,133617
263,26,133643
262,20,133663
261,30,133693
260,17,133710
259,16,133726
258,20,133746
257,13,133759
256,10,133769
255,19,133788
254,16,133804
253,14,133818
252,15,133833
251,16,133849
250,11,133860
249,12,133872
248,12,133884
247,10,133894
246,7,133901
245,11,133912
