score,count,cumulative
699,331,331
698,65,396
697,72,468
696,65,533
695,64,597
694,70,667
693,96,763
692,92,855
691,84,939
690,100,1039
689,99,1138
688,127,1265
687,114,1379
686,153,1532
685,125,1657
684,142,1799
683,182,1981
682,147,2128
681,183,2311
680,205,2516
679,222,2738
678,188,2926
677,196,3122
676,223,3345
675,232,3577
674,266,3843
673,240,4083
672,282,4365
671,262,4627
670,287,4914
669,284,5198
668,300,5498
667,290,5788
666,328,6116
665,334,6450
664,392,6842
663,349,7191
662,375,7566
661,385,7951
660,356,8307
659,381,8688
658,445,9133
657,410,9543
656,439,9982
655,443,10425
654,492,10917
653,459,11376
652,472,11848
651,516,12364
650,480,12844
649,500,13344
648,538,13882
647,501,14383
646,572,14955
645,599,15554
644,580,16134
643,578,16712
642,556,17268
641,658,17926
640,667,18593
639,636,19229
638,686,19915
637,635,20550
636,672,21222
635,695,21917
634,708,22625
633,744,23369
632,752,24121
631,741,24862
630,768,25630
629,765,26395
628,838,27233
627,798,28031
626,828,28859
625,825,29684
624,843,30527
623,904,31431
622,888,32319
621,847,33166
620,874,34040
619,903,34943
618,929,35872
617,910,36782
616,974,37756
615,942,38698
614,964,39662
613,974,40636
612,942,41578
611,961,42539
610,999,43538
609,966,44504
608,1030,45534
607,1054,46588
606,1029,47617
605,1083,48700
604,1067,49767
603,1065,50832
602,1047,51879
601,1080,52959
600,1005,53964
599,1119,55083
598,1143,56226
597,1068,57294
596,1056,58350
595,1106,59456
594,1096,60552
593,1148,61700
592,1126,62826
591,1053,63879
590,1110,64989
589,1119,66108
588,1170,67278
587,1149,68427
586,1055,69482
585,1191,70673
584,1120,71793
583,1104,72897
582,1117,74014
581,1175,75189
580,1168,76357
579,1164,77521
578,1164,78685
577,1100,79785
576,1156,80941
575,1133,82074
574,1142,83216
573,1218,84434
572,1133,85567
571,1156,86723
570,1151,87874
569,1134,89008
568,1192,90200
567,1201,91401
566,1182,92583
565,1190,93773
564,1162,94935
563,1188,96123
562,1138,97261
561,1223,98484
560,1121,99605
559,1205,100810
558,1212,102022
557,1144,103166
556,1233,104399
555,1181,105580
554,1212,106792
553,1251,108043
552,1164,109207
551,1149,110356
550,1194,111550
549,1173,112723
548,1174,113897
547,1224,115121
546,1141,116262
545,1126,117388
544,1225,118613
543,1198,119811
542,1136,120947
541,1141,122088
540,1211,123299
539,1230,124529
538,1115,125644
537,1116,126760
536,1199,127959
535,1149,129108
534,1154,130262
533,1148,131410
532,1161,132571
531,1149,133720
530,1168,134888
529,1159,136047
528,1229,137276
527,1187,138463
526,1166,139629
