分数,本段人数,累计人数
668,1,1
664,1,2
663,1,3
662,1,4
655,2,6
652,2,8
651,1,9
648,2,11
647,1,12
646,1,13
645,2,14
643,2,17
642,1,18
641,3,21
640,1,22
639,5,27
638,2,29
637,5,34
636,3,37
635,4,41
634,5,46
633,2,48
632,3,51
631,3,54
630,6,60
629,2,62
628,7,69
627,8,77
626,7,84
625,8,92
624,23,115
623,12,127
622,7,134
621,7,141
620,13,154
619,9,163
618,12,175
617,8,183
616,15,198
615,11,209
614,12,221
613,10,231
612,9,240
611,19,259
610,18,277
609,17,294
608,22,316
607,21,337
606,16,353
605,22,375
604,12,387
603,14,401
602,30,431
601,16,447
600,20,467
599,22,489
598,25,514
597,27,541
596,21,562
595,27,589
594,32,621
593,35,656
592,37,693
591,36,729
590,28,757
589,37,794
588,37,831
587,34,865
586,36,901
585,42,943
584,38,981
583,55,1036
582,44,1080
581,52,1132
580,54,1186
579,55,1241
578,51,1292
577,46,1338
576,57,1395
575,55,1450
574,60,1510
573,43,1553
572,56,1609
571,60,1669
570,69,1738
569,54,1792
568,66,1858
567,75,1933
566,74,2007
565,82,2089
564,50,2139
563,51,2190
562,82,2272
561,82,2354
560,86,2440
559,69,2509
558,73,2582
557,75,2657
556,94,2751
555,103,2854
554,100,2954
553,87,3041
552,78,3119
551,80,3199
550,96,3295
549,94,3389
548,109,3498
547,106,3604
546,111,3715
545,112,3827
544,114,3941
543,122,4063
542,94,4157
541,120,4277
540,106,4383
539,104,4487
538,148,4635
537,129,4764
536,112,4876
535,122,4998
534,152,5150
533,139,5289
532,149,5438
531,163,5601
530,125,5726
529,126,5852
528,144,5996
527,171,6167
526,172,6339
525,187,6526
524,144,6670
523,152,6822
522,147,6969
521,171,7140
520,153,7293
519,152,7445
518,154,7599
517,141,7740
516,166,7906
515,166,8072
514,148,8220
513,162,8382
512,148,8530
511,172,8702
510,171,8873
509,167,9040
508,185,9225
507,218,9443
506,215,9658
505,205,9863
504,197,10060
503,203,10263
