分数,本段人数,累计人数
712,1,1
704,1,2
703,2,4
702,1,5
701,1,6
700,1,7
698,1,8
696,1,9
695,1,10
693,3,13
692,2,15
691,1,16
689,2,18
688,3,21
687,2,23
686,2,25
684,6,31
683,5,36
682,3,39
681,4,43
679,1,44
678,9,53
677,2,55
676,5,60
675,4,64
674,9,73
673,7,80
672,9,89
671,9,98
670,9,107
669,11,118
668,9,127
667,7,134
666,16,150
665,8,158
664,15,173
663,16,189
662,21,210
661,11,221
660,18,239
659,22,261
658,18,279
657,19,298
656,28,326
655,21,347
654,22,369
653,26,395
652,32,427
651,29,456
650,36,492
649,37,529
648,34,563
647,40,603
646,37,640
645,37,677
644,42,719
643,31,750
642,55,805
641,45,850
640,53,903
639,45,948
638,46,994
637,48,1042
636,58,1100
635,52,1152
634,53,1205
633,56,1261
632,42,1303
631,71,1374
630,72,1446
629,71,1517
628,65,1582
627,74,1656
626,63,1719
625,69,1788
624,86,1874
623,68,1942
622,86,2028
621,78,2106
620,97,2203
619,77,2280
618,86,2366
617,85,2451
616,89,2540
615,91,2631
614,110,2741
613,108,2849
612,114,2963
611,120,3083
610,134,3217
609,113,3330
608,129,3459
607,115,3574
606,118,3692
605,126,3818
604,134,3952
603,145,4097
602,155,4252
601,135,4387
600,135,4522
599,144,4666
598,140,4806
597,155,4961
596,120,5081
595,158,5239
594,152,5391
593,168,5559
592,145,5704
591,191,5895
590,188,6083
589,196,6279
588,165,6444
587,206,6650
586,186,6836
585,179,7015
584,197,7212
583,210,7422
582,215,7637
581,220,7857
580,212,8069
579,230,8299
578,215,8514
577,230,8744
576,218,8962
575,194,9156
574,228,9384
573,249,9633
572,239,9872
571,220,10092
570,253,10345
569,237,10582
568,276,10858
567,293,11151
566,282,11433
565,262,11695
564,278,11973
563,291,12264
562,268,12532
561,272,12804
560,300,13104
559,269,13373
558,308,13681
557,332,14013
556,265,14278
555,283,14561
554,317,14878
553,298,15176
552,337,15513
551,326,15839
550,342,16181
549,328,16509
548,320,16829
547,333,17162
546,345,17507
545,356,17863
544,337,18200
543,346,18546
542,365,18911
541,388,19299
540,375,19674
539,382,20056
538,409,20465
537,365,20830
536,372,21202
535,347,21549
534,366,21915
533,416,22331
532,429,22760
531,368,23128
530,394,23522
529,426,23948
528,364,24312
527,401,24713
526,416,25129
525,423,25552
524,389,25941
523,428,26369
522,429,26798
521,442,27240
520,435,27675
519,448,28123
518,406,28529
517,463,28992
516,451,29443
515,454,29897
514,463,30360
513,447,30807
512,448,31255
511,467,31722
510,486,32208
509,524,32732
508,490,33222
507,493,33715
506,510,34225
505,541,34766
504,522,35288
503,496,35784
502,494,36278
501,498,36776
500,540,37316
499,560,37876
498,513,38389
497,521,38910
496,515,39425
495,528,39953
494,567,40520
493,550,41070
492,569,41639
491,541,42180
490,568,42748
489,499,43247
488,594,43841
487,554,44395
486,551,44946
485,512,45458
484,582,46040
483,562,46602
482,545,47147
481,620,47767
480,589,48356
479,612,48968
478,587,49555
477,651,50206
476,594,50800
475,629,51429
474,623,52052
473,585,52637
472,653,53290
471,676,53966
470,630,54596
469,615,55211
468,649,55860
467,631,56491
466,672,57163
465,654,57817
464,662,58479
463,642,59121
462,628,59749
461,621,60370
460,602,60972
459,686,61658
458,617,62275
457,662,62937
456,639,63576
455,682,64258
454,665,64923
453,666,65589
452,655,66244
451,669,66913
450,637,67550
449,603,68153
448,645,68798
447,652,69450
446,629,70079
445,644,70723
444,687,71410
443,647,72057
442,670,72727
441,593,73320
440,672,73992
439,655,74647
438,647,75294
437,668,75962
436,652,76614
435,695,77309
434,709,78018
433,668,78686
432,663,79349
431,679,80028
430,655,80683
429,657,81340
428,626,81966
427,659,82625
426,603,83228
425,636,83864
424,592,84456
423,581,85037
422,658,85695
421,635,86330
420,646,86976
419,612,87588
418,622,88210
417,662,88872
416,608,89480
415,579,90059
414,569,90628
413,596,91224
412,556,91780
411,606,92386
410,614,93000
409,583,93583
408,600,94183
407,626,94809
406,540,95349
405,584,95933
404,589,96522
403,567,97089
402,602,97691
401,548,98239
400,591,98830
399,533,99363
398,584,99947
397,529,100476
396,564,101040
395,570,101610
394,566,102176
393,538,102714
392,547,103261
391,524,103785
390,544,104329
389,486,104815
388,527,105342
387,495,105837
386,559,106396
385,532,106928
384,459,107387
383,493,107880
382,499,108379
381,478,108857
380,492,109349
379,493,109842
378,488,110330
377,498,110828
376,493,111321
375,474,111795
374,448,112243
373,489,112732
372,489,113221
371,456,113677
370,454,114131
369,480,114611
368,463,115074
367,477,115551
366,421,115972
365,442,116414
364,398,116812
363,470,117282
362,462,117744
361,420,118164
360,455,118619
359,409,119028
358,388,119416
357,437,119853
356,403,120256
355,404,120660
354,423,121083
353,390,121473
