分数,本段人数,累计人数
658,1,1
653,1,2
646,1,3
643,1,4
642,2,6
641,2,8
640,3,11
639,2,13
638,2,15
637,5,20
636,5,25
635,5,30
634,6,36
633,5,41
632,8,49
631,6,55
630,8,63
629,12,75
628,9,84
627,10,94
626,13,107
625,12,119
624,7,126
623,14,140
622,7,147
621,14,161
620,32,193
619,15,208
618,15,223
617,27,250
616,27,277
615,31,308
614,17,325
613,31,356
612,25,381
611,34,415
610,32,447
609,48,495
608,46,541
607,42,583
606,48,631
605,66,697
604,49,746
603,62,808
602,59,867
601,61,928
600,59,987
599,70,1057
598,60,1117
597,88,1205
596,95,1300
595,85,1385
594,106,1491
593,94,1585
592,112,1697
591,114,1811
590,111,1922
589,136,2058
588,113,2171
587,134,2305
586,121,2426
585,145,2571
584,146,2717
583,172,2889
582,171,3060
581,166,3226
580,166,3392
579,178,3570
578,165,3735
577,167,3902
576,177,4079
575,207,4286
574,213,4499
573,217,4716
572,213,4929
571,216,5145
570,237,5382
569,225,5607
568,225,5832
567,241,6073
566,256,6329
565,253,6582
564,267,6849
563,285,7134
562,295,7429
561,274,7703
560,297,8000
559,304,8304
558,304,8608
557,293,8901
556,320,9221
555,307,9528
554,339,9867
553,355,10222
552,375,10597
551,317,10914
550,336,11250
549,364,11614
548,355,11969
547,405,12374
546,373,12747
545,420,13167
544,412,13579
543,428,14007
542,442,14449
541,422,14871
540,442,15313
539,449,15762
538,398,16160
537,446,16606
536,494,17100
535,446,17546
534,514,18060
533,479,18539
532,516,19055
531,490,19545
530,515,20060
529,533,20593
528,518,21111
527,468,21579
526,509,22088
525,522,22610
524,538,23148
523,518,23666
522,533,24199
521,551,24750
520,548,25298
519,538,25836
518,578,26414
517,580,26994
516,566,27560
515,564,28124
514,595,28719
513,588,29307
512,610,29917
511,582,30499
510,591,31090
509,607,31697
508,602,32299
507,618,32917
506,636,33553
505,600,34153
504,638,34791
503,607,35398
502,613,36011
501,576,36587
500,626,37213
499,610,37823
498,682,38505
497,631,39136
496,636,39772
495,695,40467
494,666,41133
493,650,41783
492,652,42435
491,664,43099
490,676,43775
489,655,44430
488,645,45075
487,670,45745
486,684,46429
485,651,47080
484,652,47732
483,642,48374
482,681,49055
481,661,49716
480,669,50385
479,683,51068
478,666,51734
477,629,52363
