分数,本段人数,累计人数
720,1,1
712,1,2
711,1,3
709,1,4
708,1,5
706,1,6
704,1,7
702,1,8
701,4,12
700,2,14
699,4,18
698,4,22
697,8,30
696,5,35
695,6,41
694,4,45
693,6,51
692,8,59
691,11,70
690,4,74
689,10,84
688,18,102
687,17,119
686,18,137
685,28,165
684,16,181
683,20,201
682,19,220
681,34,254
680,29,283
679,31,314
678,37,351
677,35,386
676,38,424
675,34,458
674,29,487
673,38,525
672,42,567
671,51,618
670,58,676
669,42,718
668,61,779
667,61,840
666,59,899
665,61,960
664,61,1021
663,81,1102
662,57,1159
661,90,1249
660,90,1339
659,92,1431
658,78,1509
657,76,1585
656,86,1671
655,90,1761
654,99,1860
653,108,1968
652,121,2089
651,105,2194
650,108,2302
649,132,2434
648,103,2537
647,96,2633
646,128,2761
645,134,2895
644,119,3014
643,145,3159
642,162,3321
641,154,3475
640,141,3616
639,150,3766
638,179,3945
637,163,4108
636,174,4282
635,194,4476
634,181,4657
633,165,4822
632,211,5033
631,219,5252
630,208,5460
629,219,5679
628,219,5898
627,233,6131
626,242,6373
625,242,6615
624,238,6853
623,240,7093
622,233,7326
621,250,7576
620,270,7846
619,262,8108
618,265,8373
617,277,8650
616,306,8956
615,286,9242
614,305,9547
613,312,9859
612,277,10136
611,320,10456
610,324,10780
609,332,11112
608,331,11443
607,333,11776
606,349,12125
605,370,12495
604,367,12862
603,354,13216
602,324,13540
601,378,13918
600,376,14294
599,394,14688
598,401,15089
597,383,15472
596,412,15884
595,409,16293
594,391,16684
593,389,17073
592,424,17497
591,431,17928
590,455,18383
589,427,18810
588,457,19267
587,445,19712
586,445,20157
585,492,20649
584,467,21116
583,522,21638
582,495,22133
581,496,22629
580,551,23180
579,518,23698
578,553,24251
577,520,24771
576,491,25262
575,536,25798
574,534,26332
573,506,26838
572,561,27399
571,576,27975
570,547,28522
569,594,29116
568,583,29699
567,574,30273
566,584,30857
565,582,31439
564,625,32064
563,679,32743
562,607,33350
561,653,34003
560,660,34663
559,636,35299
558,652,35951
557,647,36598
556,670,37268
555,677,37945
554,680,38625
553,650,39275
552,735,40010
551,711,40721
550,716,41437
549,729,42166
548,754,42920
547,736,43656
546,766,44422
545,744,45166
544,815,45981
543,777,46758
542,785,47543
541,770,48313
540,801,49114
539,832,49946
538,806,50752
537,802,51554
536,859,52413
535,853,53266
534,904,54170
533,856,55026
532,872,55898
531,874,56772
530,919,57691
529,910,58601
528,900,59501
527,885,60386
526,921,61307
525,967,62274
524,972,63246
523,960,64206
522,981,65187
521,980,66167
520,975,67142
519,1033,68175
518,1018,69193
517,963,70156
516,1018,71174
515,1058,72232
514,1066,73298
513,1048,74346
512,1067,75413
511,1086,76499
510,996,77495
509,1074,78569
508,1087,79656
507,1116,80772
506,1083,81855
505,1117,82972
504,1123,84095
503,1086,85181
502,1172,86353
501,1153,87506
500,1120,88626
499,1138,89764
498,1169,90933
497,1176,92109
496,1218,93327
495,1191,94518
494,1182,95700
493,1219,96919
492,1144,98063
491,1192,99255
490,1260,100515
489,1220,101735
488,1215,102950
487,1320,104270
486,1253,105523
485,1286,106809
484,1289,108098
483,1235,109333
482,1287,110620
481,1266,111886
480,1323,113209
479,1341,114550
478,1268,115818
477,1252,117070
476,1371,118441
475,1380,119821
474,1261,121082
473,1292,122374
472,1339,123713
471,1297,125010
470,1386,126396
469,1389,127785
468,1290,129075
467,1286,130361
466,1388,131749
465,1364,133113
464,1340,134453
463,1366,135819
462,1355,137174
461,1428,138602
460,1345,139947
459,1373,141320
458,1367,142687
457,1376,144063
456,1385,145448
455,1408,146856
454,1351,148207
453,1305,149512
452,1328,150840
451,1368,152208
450,1377,153585
449,1342,154927
448,1315,156242
447,1339,157581
446,1338,158919
445,1330,160249
444,1307,161556
443,1332,162888
442,1328,164216
441,1348,165564
440,1391,166955
439,1311,168266
438,1380,169646
437,1291,170937
436,1290,172227
435,1280,173507
434,1341,174848
433,1278,176126
432,1338,177464
431,1298,178762
430,1282,180044
429,1315,181359
428,1237,182596
427,1283,183879
426,1343,185222
425,1273,186495
424,1243,187738
423,1261,188999
422,1234,190233
421,1182,191415
420,1235,192650
419,1275,193925
418,1246,195171
417,1207,196378
416,1160,197538
415,1150,198688
414,1166,199854
413,1207,201061
412,1171,202232
411,1162,203394
410,1150,204544
409,1167,205711
408,1131,206842
407,1155,207997
406,1117,209114
405,1125,210239
404,1120,211359
403,1116,212475
402,1048,213523
401,1109,214632
400,1032,215664
399,1112,216776
398,1026,217802
397,1027,218829
396,999,219828
395,1060,220888
394,1046,221934
393,1047,222981
392,978,223959
391,1028,224987
390,1012,225999
389,959,226958
388,975,227933
387,980,228913
386,957,229870
385,984,230854
384,962,231816
383,921,232737
382,946,233683
381,951,234634
380,891,235525
379,942,236467
378,937,237404
377,919,238323
376,893,239216
375,868,240084
374,909,240993
373,891,241884
372,915,242799
371,844,243643
370,851,244494
369,805,245299
368,830,246129
367,855,246984
366,820,247804
365,863,248667
364,811,249478
363,883,250361
362,799,251160
361,759,251919
360,763,252682
359,786,253468
358,806,254274
357,865,255139
356,783,255922
355,727,256649
354,741,257390
353,717,258107
352,737,258844
351,722,259566
350,705,260271
349,755,261026
348,701,261727
347,707,262434
346,716,263150
345,757,263907
344,712,264619
343,693,265312
342,638,265950
341,637,266587
340,690,267277
339,645,267922
338,642,268564
337,673,269237
336,617,269854
335,625,270479
334,597,271076
333,623,271699
332,600,272299
331,597,272896
330,622,273518
329,595,274113
328,559,274672
327,561,275233
326,572,275805
325,607,276412
324,580,276992
323,526,277518
322,584,278102
321,531,278633
320,523,279156
319,575,279731
318,524,280255
317,493,280748
316,521,281269
315,501,281770
314,543,282313
313,506,282819
312,497,283316
311,458,283774
310,486,284260
309,490,284750
308,492,285242
307,519,285761
306,456,286217
305,468,286685
304,513,287198
303,450,287648
302,450,288098
301,447,288545
300,462,289007
299,453,289460
298,456,289916
297,480,290396
296,420,290816
295,439,291255
294,429,291684
293,445,292129
292,442,292571
291,403,292974
290,431,293405
289,408,293813
288,416,294229
287,385,294614
286,424,295038
285,405,295443
284,383,295826
283,392,296218
282,384,296602
281,365,296967
280,348,297315
279,354,297669
278,355,298024
277,327,298351
276,341,298692
275,306,298998
274,319,299317
273,327,299644
272,319,299963
271,313,300276
270,299,300575
269,329,300904
268,274,301178
267,300,301478
266,281,301759
265,284,302043
264,313,302356
263,279,302635
262,275,302910
261,279,303189
260,270,303459
259,258,303717
258,257,303974
257,271,304245
256,259,304504
255,254,304758
254,277,305035
253,210,305245
252,235,305480
251,233,305713
250,263,305976
249,222,306198
248,237,306435
247,224,306659
246,225,306884
245,216,307100
244,204,307304
243,184,307488
242,169,307657
241,178,307835
240,193,308028
239,210,308238
238,176,308414
237,174,308588
236,156,308744
235,150,308894
234,153,309047
233,130,309177
232,139,309316
231,148,309464
230,148,309612
229,119,309731
228,139,309870
227,128,309998
226,115,310113
225,129,310242
224,90,310332
223,94,310426
222,86,310512
221,93,310605
220,100,310705
219,90,310795
218,83,310878
217,68,310946
216,68,311014
215,79,311093
214,72,311165
213,53,311218
212,69,311287
211,67,311354
210,57,311411
209,47,311458
208,47,311505
207,61,311566
206,56,311622
205,39,311661
204,30,311691
203,36,311727
202,36,311763
201,34,311797
200,30,311827
199,32,311859
198,24,311883
197,32,311915
196,27,311942
195,30,311972
194,22,311994
193,20,312014
192,24,312038
191,15,312053
190,23,312076
189,15,312091
188,21,312112
187,17,312129
186,15,312144
185,16,312160
184,11,312171
183,12,312183
182,11,312194
181,10,312204
180,7,312211
179,11,312222
178,9,312231
177,5,312236
176,7,312243
175,10,312253
174,9,312262
