分数,本段人数,累计人数
702,1,1
700,1,2
698,3,5
696,2,7
695,1,8
694,3,11
693,1,12
691,4,16
690,5,21
689,5,26
688,2,28
687,5,33
686,3,36
685,5,41
684,5,46
683,4,50
682,8,58
681,3,61
680,4,65
679,7,72
678,6,78
677,9,87
676,14,101
675,20,121
674,13,134
673,15,149
672,9,158
671,15,173
670,15,188
669,19,207
668,24,231
667,20,251
666,16,267
665,20,287
664,21,308
663,18,326
662,29,355
661,24,379
660,27,406
659,39,445
658,27,472
657,26,498
656,42,540
655,39,579
654,34,613
653,41,654
652,39,693
651,49,742
650,56,798
649,55,853
648,49,902
647,61,963
646,49,1012
645,67,1079
644,73,1152
643,73,1225
642,74,1299
641,80,1379
640,85,1464
639,79,1543
638,93,1636
637,92,1728
636,91,1819
635,101,1920
634,97,2017
633,101,2118
632,105,2223
631,107,2330
630,117,2447
629,118,2565
628,131,2696
627,141,2837
626,110,2947
625,120,3067
624,164,3231
623,156,3387
622,146,3533
621,144,3677
620,148,3825
619,175,4000
618,142,4142
617,178,4320
616,173,4493
615,177,4670
614,182,4852
613,167,5019
612,203,5222
611,195,5417
610,223,5640
609,235,5875
608,221,6096
607,233,6329
606,217,6546
605,258,6804
604,285,7089
603,247,7336
602,241,7577
601,265,7842
600,244,8086
599,262,8348
598,297,8645
597,295,8940
596,278,9218
595,338,9556
594,300,9856
593,301,10157
592,279,10436
591,343,10779
590,349,11128
589,354,11482
588,363,11845
587,351,12196
586,348,12544
585,371,12915
584,380,13295
583,368,13663
582,398,14061
581,407,14468
580,385,14853
579,398,15251
578,407,15658
577,395,16053
576,446,16499
575,437,16936
574,436,17372
573,483,17855
572,438,18293
571,461,18754
570,454,19208
569,459,19667
568,484,20151
567,492,20643
566,492,21135
565,501,21636
564,519,22155
563,478,22633
562,532,23165
561,465,23630
560,546,24176
559,530,24706
558,533,25239
557,551,25790
556,533,26323
555,541,26864
554,575,27439
553,556,27995
552,542,28537
551,553,29090
550,595,29685
549,552,30237
548,596,30833
547,579,31412
546,595,32007
545,594,32601
544,614,33215
543,608,33823
542,629,34452
541,598,35050
540,598,35648
539,631,36279
538,611,36890
537,665,37555
536,646,38201
535,674,38875
534,686,39561
533,623,40184
532,654,40838
531,675,41513
530,668,42181
529,625,42806
528,663,43469
527,675,44144
526,696,44840
525,647,45487
524,708,46195
523,692,46887
522,682,47569
521,706,48275
520,698,48973
519,705,49678
518,667,50345
517,733,51078
516,742,51820
515,684,52504
514,698,53202
513,708,53910
512,702,54612
511,721,55333
510,706,56039
509,700,56739
508,675,57414
507,650,58064
506,769,58833
505,715,59548
504,718,60266
503,728,60994
502,725,61719
501,692,62411
500,681,63092
499,677,63769
498,714,64483
497,669,65152
496,730,65882
495,670,66552
494,704,67256
493,666,67922
492,735,68657
491,724,69381
490,701,70082
489,758,70840
488,708,71548
487,702,72250
486,703,72953
485,662,73615
484,731,74346
483,677,75023
482,744,75767
481,737,76504
480,704,77208
479,718,77926
478,734,78660
477,687,79347
476,672,80019
475,738,80757
474,701,81458
473,663,82121
472,779,82900
471,712,83612
470,670,84282
469,670,84952
468,700,85652
467,695,86347
466,705,87052
465,697,87749
464,709,88458
463,712,89170
462,664,89834
461,689,90523
460,721,91244
459,713,91957
458,691,92648
457,666,93314
456,709,94023
455,708,94731
454,676,95407
453,693,96100
452,721,96821
451,713,97534
450,714,98248
449,675,98923
448,721,99644
447,696,100340
446,721,101061
445,699,101760
444,681,102441
443,709,103150
442,727,103877
441,715,104592
440,716,105308
439,765,106073
438,719,106792
437,700,107492
436,720,108212
435,737,108949
434,717,109666
433,692,110358
432,747,111105
431,718,111823
430,753,112576
429,729,113305
428,722,114027
427,721,114748
426,742,115490
425,652,116142
424,731,116873
423,650,117523
422,675,118198
421,750,118948
420,660,119608
419,740,120348
418,719,121067
417,701,121768
416,711,122479
415,689,123168
414,679,123847
413,710,124557
412,688,125245
411,692,125937
410,675,126612
409,713,127325
408,692,128017
407,668,128685
406,680,129365
405,640,130005
404,652,130657
403,679,131336
402,704,132040
401,646,132686
400,658,133344
399,679,134023
398,612,134635
