分数,本段人数,累计人数
659,1,1
649,1,2
643,1,3
642,1,4
637,1,5
635,1,6
634,1,7
633,3,10
632,6,16
631,1,17
630,1,18
629,1,19
628,4,23
627,1,24
624,2,26
623,6,32
622,4,36
621,3,39
620,7,46
619,1,47
618,3,50
617,3,53
616,6,59
615,1,60
614,3,63
613,3,66
612,5,71
611,2,73
610,8,81
609,7,88
608,4,92
607,7,99
606,5,104
605,6,110
604,6,116
603,9,125
602,13,138
601,9,147
600,5,152
599,8,160
598,8,168
597,7,175
596,10,185
595,9,194
594,13,207
593,9,216
592,11,227
591,7,234
590,14,248
589,14,262
588,27,289
587,19,308
586,15,323
585,14,337
584,9,346
583,17,363
582,10,373
581,17,390
580,22,412
579,18,430
578,22,452
577,28,480
576,32,512
575,22,534
574,19,553
573,31,584
572,21,605
571,34,639
570,29,668
569,22,690
568,31,721
567,28,749
566,32,781
565,40,821
564,41,862
563,33,895
562,43,938
561,39,977
560,33,1010
559,45,1055
558,47,1102
557,39,1141
556,40,1181
555,47,1228
554,43,1271
553,40,1311
552,58,1369
551,48,1417
550,50,1467
549,58,1525
548,55,1580
547,59,1639
546,62,1701
545,53,1754
544,48,1802
543,59,1861
542,69,1930
541,41,1971
540,61,2032
539,71,2103
538,58,2161
537,54,2215
536,71,2286
535,65,2351
534,61,2412
533,76,2488
532,87,2575
531,92,2667
530,65,2732
529,82,2814
528,77,2891
527,87,2978
526,74,3052
525,90,3142
524,94,3236
523,92,3328
522,107,3435
521,99,3534
520,86,3620
519,81,3701
518,91,3792
517,97,3889
516,100,3989
515,118,4107
514,106,4213
513,106,4319
512,114,4433
511,132,4565
510,131,4696
509,123,4819
508,143,4962
507,106,5068
506,134,5202
505,115,5317
504,122,5439
503,122,5561
502,148,5709
501,128,5837
500,129,5966
499,158,6124
498,156,6280
497,152,6432
496,151,6583
495,159,6742
494,169,6911
493,151,7062
492,142,7204
491,152,7356
490,173,7529
489,163,7692
488,160,7852
487,177,8029
486,162,8191
485,175,8366
484,192,8558
483,188,8746
482,164,8910
481,201,9111
480,197,9308
479,190,9498
478,198,9696
477,178,9874
476,184,10058
475,199,10257
474,188,10445
473,203,10648
472,215,10863
471,201,11064
470,188,11252
469,212,11464
468,207,11671
467,234,11905
466,229,12134
465,225,12359
464,228,12587
463,233,12820
462,233,13053
461,228,13281
460,226,13507
459,242,13749
458,243,13992
457,280,14272
456,208,14480
455,256,14736
454,271,15007
453,247,15254
