分数,本段人数,累计人数
727,1,1
726,0,1
725,0,1
724,1,2
723,1,3
722,1,4
721,0,4
720,0,4
719,0,4
718,0,4
717,0,4
716,0,4
715,0,4
714,1,5
713,0,5
712,1,6
711,0,6
710,0,6
709,1,7
708,0,7
707,0,7
705,3,13
704,2,15
703,2,17
702,2,19
701,4,23
700,4,27
699,5,32
698,6,38
697,4,42
696,7,49
695,8,57
694,7,64
693,5,69
692,3,72
691,10,82
690,6,88
689,6,94
688,6,100
687,2,102
686,8,110
685,8,118
684,9,127
683,9,136
682,15,151
681,13,164
680,18,182
679,17,199
678,23,222
677,15,237
676,13,250
675,18,268
674,26,294
673,23,317
672,20,337
671,22,359
670,29,388
669,24,412
668,19,431
667,21,452
666,23,475
665,35,510
664,21,531
663,31,562
662,31,593
661,32,625
660,36,661
659,40,701
658,33,734
657,42,776
656,50,826
655,30,856
654,36,892
653,38,930
652,36,966
651,37,1003
650,43,1046
649,42,1088
648,48,1136
647,48,1184
646,48,1232
645,47,1279
644,50,1329
643,63,1392
642,36,1428
641,47,1475
640,62,1537
639,50,1587
638,55,1642
637,74,1716
636,72,1788
635,48,1836
634,64,1900
633,57,1957
632,64,2021
631,62,2083
630,64,2147
629,75,2222
628,71,2293
627,75,2368
626,74,2442
625,73,2515
624,88,2603
623,83,2686
622,75,2761
621,96,2857
620,97,2954
619,71,3025
618,87,3112
617,99,3211
616,84,3295
615,91,3386
614,104,3490
613,106,3596
612,89,3685
611,114,3799
610,89,3888
609,108,3996
608,89,4085
607,105,4190
606,101,4291
605,100,4391
604,127,4518
603,115,4633
602,114,4747
601,139,4886
600,97,4983
599,126,5109
598,106,5215
597,134,5349
596,148,5497
595,126,5623
594,127,5750
593,124,5874
592,126,6000
591,150,6150
590,145,6295
589,164,6459
588,143,6602
587,155,6757
586,149,6906
585,151,7057
584,148,7205
583,157,7362
582,146,7508
581,153,7661
580,169,7830
579,174,8004
578,162,8166
577,165,8331
576,206,8537
575,177,8714
574,178,8892
573,182,9074
572,179,9253
571,196,9449
570,201,9650
569,194,9844
568,190,10034
567,183,10217
566,183,10400
565,209,10609
564,191,10800
563,214,11014
562,198,11212
561,200,11412
560,202,11614
559,215,11829
558,235,12064
557,217,12281
556,214,12495
555,210,12705
554,230,12935
553,242,13177
552,230,13407
551,259,13666
550,259,13925
549,238,14163
548,250,14413
547,263,14676
546,249,14925
545,257,15182
544,273,15455
543,244,15699
542,253,15952
541,295,16247
540,274,16521
539,263,16784
538,287,17071
537,240,17311
536,287,17598
535,277,17875
534,301,18176
533,272,18448
532,292,18740
531,269,19009
530,311,19320
529,286,19606
528,285,19891
527,279,20170
526,270,20440
525,322,20762
524,312,21074
523,312,21386
522,325,21711
521,292,22003
520,337,22340
519,322,22662
518,353,23015
517,379,23394
516,352,23746
515,334,24080
514,367,24447
513,385,24832
512,362,25194
511,353,25547
510,370,25917
509,368,26285
508,398,26683
507,338,27021
506,351,27372
505,402,27774
504,352,28126
503,427,28553
502,397,28950
501,386,29336
500,386,29722
499,408,30130
498,438,30568
497,418,30986
496,407,31393
495,452,31845
494,477,32322
493,422,32744
492,447,33191
491,427,33618
490,436,34054
489,453,34507
488,458,34965
487,477,35442
486,463,35905
485,504,36409
484,495,36904
483,489,37393
482,501,37894
481,520,38414
