分数,本段人数,累计人数
671,2,2
666,1,3
662,1,4
660,1,5
659,1,6
657,1,7
656,1,8
655,2,10
654,4,14
652,1,15
651,2,17
650,2,19
649,5,24
648,4,28
647,4,32
646,4,36
645,4,40
644,4,44
643,7,51
642,5,56
641,5,61
640,5,66
639,6,72
638,9,81
637,8,89
636,13,102
635,6,108
634,11,119
633,5,124
632,6,130
631,13,143
630,13,156
629,8,164
628,15,179
627,17,196
626,17,213
625,13,226
624,16,242
623,13,255
622,22,277
621,17,294
620,16,310
619,24,334
618,28,362
617,24,386
616,21,407
615,23,430
614,28,458
613,27,485
612,30,515
611,26,541
610,22,563
609,34,597
608,30,627
607,32,659
606,44,703
605,24,727
604,40,767
603,35,802
602,40,842
601,37,879
600,48,927
599,41,968
598,42,1010
597,54,1064
596,48,1112
595,45,1157
594,64,1221
593,58,1279
592,55,1334
591,59,1393
590,55,1448
589,62,1510
588,62,1572
587,61,1633
586,57,1690
585,71,1761
584,79,1840
583,80,1920
582,68,1988
581,74,2062
580,70,2132
579,77,2209
578,87,2296
577,71,2367
576,86,2453
575,82,2535
574,99,2634
573,98,2732
572,81,2813
571,98,2911
570,81,2992
569,108,3100
568,113,3213
567,109,3322
566,112,3434
565,101,3535
564,102,3637
563,111,3748
562,118,3866
561,113,3979
560,120,4099
559,118,4217
558,116,4333
557,122,4455
556,126,4581
555,101,4682
554,101,4783
553,138,4921
552,117,5038
551,131,5169
550,145,5314
549,149,5463
548,127,5590
547,126,5716
546,168,5884
545,128,6012
544,145,6157
543,140,6297
542,175,6472
541,174,6646
540,169,6815
539,160,6975
538,162,7137
537,172,7309
536,157,7466
535,149,7615
534,165,7780
533,166,7946
532,166,8112
531,180,8292
530,186,8478
529,184,8662
528,185,8847
527,199,9046
526,200,9246
525,191,9437
524,185,9622
523,211,9833
522,180,10013
521,226,10239
520,192,10431
519,228,10659
518,214,10873
517,221,11094
516,212,11306
515,241,11547
514,229,11776
513,234,12010
512,229,12239
511,234,12473
510,251,12724
509,229,12953
508,261,13214
507,234,13448
506,256,13704
505,227,13931
504,247,14178
503,272,14450
502,218,14668
501,231,14899
500,262,15161
499,246,15407
498,279,15686
497,237,15923
496,270,16193
495,312,16505
494,291,16796
493,307,17103
492,287,17390
491,296,17686
490,266,17952
489,280,18232
488,270,18502
487,307,18809
486,276,19085
485,269,19354
484,299,19653
483,292,19945
482,264,20209
481,285,20494
480,254,20748
479,282,21030
478,266,21296
477,234,21530
476,282,21812
475,283,22095
474,273,22368
473,273,22641
472,268,22909
471,286,23195
470,285,23480
469,294,23774
468,253,24027
467,257,24284
466,262,24546
465,272,24818
464,298,25116
463,259,25375
462,292,25667
461,286,25953
460,281,26234
459,248,26482
458,274,26756
457,297,27053
456,264,27317
455,286,27603
454,311,27914
453,280,28194
452,261,28455
451,272,28727
450,273,29000
449,281,29281
448,274,29555
447,262,29817
