分数,本段人数,累计人数
652,12,12
649,3,15
648,2,17
647,2,19
645,2,21
644,3,24
643,5,29
642,4,33
641,6,39
640,3,42
639,4,46
638,1,47
637,2,49
636,4,53
635,6,59
634,4,63
633,5,68
632,5,73
631,4,77
630,14,91
629,6,97
628,6,103
627,8,111
626,10,121
625,7,128
624,5,133
623,11,144
622,10,154
621,7,161
620,9,170
619,9,179
618,10,189
617,19,208
616,24,232
615,18,250
614,14,264
613,19,283
612,16,299
611,10,309
610,26,335
609,20,355
608,15,370
607,23,393
606,22,415
605,20,435
604,25,460
603,27,487
602,30,517
601,22,539
600,26,565
599,23,588
598,24,612
597,19,631
596,28,659
595,28,687
594,34,721
593,31,752
592,28,780
591,32,812
590,41,853
589,29,882
588,33,915
587,46,961
586,36,997
585,44,1041
584,36,1077
583,36,1113
582,52,1165
581,42,1207
580,50,1257
579,44,1301
578,43,1344
577,41,1385
576,54,1439
575,49,1488
574,57,1545
573,54,1599
572,47,1646
571,48,1694
570,56,1750
569,54,1804
568,69,1873
567,71,1944
566,60,2004
565,62,2066
564,53,2119
563,67,2186
562,75,2261
561,67,2328
560,96,2424
559,76,2500
558,78,2578
557,75,2653
556,83,2736
555,92,2828
554,96,2924
553,94,3018
552,85,3103
551,100,3203
550,88,3291
549,96,3387
548,100,3487
547,102,3589
546,90,3679
545,98,3777
544,108,3885
543,100,3985
542,113,4098
541,131,4229
540,121,4350
539,115,4465
538,114,4579
537,129,4708
536,148,4856
535,115,4971
534,112,5083
533,128,5211
532,130,5341
531,125,5466
530,143,5609
529,142,5751
528,142,5893
527,134,6027
526,144,6171
525,164,6335
524,145,6480
523,138,6618
522,149,6767
521,183,6950
520,186,7136
519,183,7319
518,162,7481
517,162,7643
516,186,7829
515,172,8001
514,194,8195
513,211,8406
512,207,8613
511,197,8810
510,205,9015
509,192,9207
508,231,9438
507,210,9648
506,212,9860
505,223,10083
504,239,10322
503,216,10538
502,219,10757
501,244,11001
500,229,11230
499,225,11455
498,237,11692
497,234,11926
496,272,12198
495,257,12455
494,278,12733
493,233,12966
492,279,13245
491,244,13489
490,233,13722
489,272,13994
488,309,14303
487,304,14607
486,297,14904
485,265,15169
484,310,15479
483,288,15767
482,286,16053
481,305,16358
480,293,16651
479,295,16946
478,310,17256
477,299,17555
476,311,17866
475,322,18188
474,323,18511
473,327,18838
472,350,19188
471,352,19540
470,315,19855
469,338,20193
468,311,20504
467,331,20835
