分数,本段人数,累计人数
651,2,12
648,3,15
647,1,16
646,1,17
645,1,18
644,1,19
643,2,21
642,1,22
641,2,24
640,2,26
638,4,30
637,5,35
636,2,37
635,1,38
634,4,42
633,7,49
632,4,53
631,5,58
630,7,65
629,5,70
628,12,82
627,5,87
626,1,88
625,9,97
624,12,109
623,14,123
622,4,127
621,10,137
620,7,144
619,14,158
618,13,171
617,9,180
616,10,190
615,4,194
614,9,203
613,15,218
612,24,242
611,16,258
610,12,270
609,20,290
608,13,303
607,13,316
606,16,332
605,15,347
604,17,364
603,18,382
602,16,398
601,26,424
600,29,453
599,28,481
598,23,504
597,26,530
596,16,546
595,17,563
594,29,592
593,34,626
592,33,659
591,17,676
590,28,704
589,28,732
588,36,768
587,33,801
586,26,827
585,38,865
584,31,896
583,39,935
582,39,974
581,37,1011
580,39,1050
579,33,1083
578,47,1130
577,50,1180
576,50,1230
575,43,1273
574,54,1327
573,48,1375
572,46,1421
571,59,1480
570,44,1524
569,41,1565
568,62,1627
567,53,1680
566,68,1748
565,40,1788
564,75,1863
563,56,1919
562,64,1983
561,76,2059
560,52,2111
559,65,2176
558,64,2240
557,84,2324
556,72,2396
555,76,2472
554,76,2548
553,81,2629
552,94,2723
551,77,2800
550,94,2894
549,77,2971
548,82,3053
547,88,3141
546,103,3244
545,88,3332
544,113,3445
543,110,3555
542,113,3668
541,85,3753
540,111,3864
539,107,3971
538,117,4088
537,100,4188
536,125,4313
535,131,4444
534,131,4575
533,133,4708
532,124,4832
531,127,4959
530,111,5070
529,134,5204
528,152,5356
527,126,5482
526,150,5632
525,149,5781
524,143,5924
523,149,6073
522,149,6222
521,182,6404
520,176,6580
519,166,6746
518,166,6912
517,175,7087
516,170,7257
515,164,7421
514,195,7616
513,167,7783
512,179,7962
511,177,8139
510,177,8316
509,208,8524
508,193,8717
507,206,8923
506,216,9139
505,215,9354
504,245,9599
503,201,9800
502,264,10064
501,227,10291
500,224,10515
499,240,10755
498,271,11026
497,256,11282
496,256,11538
495,250,11788
494,277,12065
493,277,12342
492,283,12625
491,255,12880
490,282,13162
489,268,13430
488,296,13726
487,299,14025
486,317,14342
485,274,14616
484,312,14928
483,296,15224
482,316,15540
481,312,15852
480,337,16189
479,315,16504
478,328,16832
477,356,17188
476,361,17549
475,345,17894
474,372,18266
473,361,18627
472,368,18995
471,400,19395
470,352,19747
469,337,20084
468,381,20465
467,381,20846
466,405,21251
465,385,21636
464,382,22018
463,385,22403
462,406,22809
461,387,23196
460,413,23609
459,444,24053
458,426,24479
457,381,24860
456,392,25252
455,396,25648
454,405,26053
453,400,26453
452,446,26899
451,447,27346
450,440,27786
449,429,28215
448,437,28652
447,413,29065
446,421,29486
445,425,29911
444,419,30330
443,416,30746
442,449,31195
441,453,31648
440,411,32059
439,467,32526
438,461,32987
437,392,33379
436,444,33823
435,398,34221
434,463,34684
433,475,35159
432,416,35575
431,456,36031
430,458,36489
429,455,36944
428,439,37383
427,438,37821
426,473,38294
425,442,38736
424,458,39194
423,467,39661
422,390,40051
421,457,40508
420,449,40957
419,469,41426
418,464,41890
417,450,42340
416,437,42777
415,447,43224
414,426,43650
413,476,44126
412,436,44562
411,427,44989
410,413,45402
409,445,45847
408,413,46260
407,467,46727
406,452,47179
405,435,47614
404,389,48003
403,453,48456
402,413,48869
401,445,49314
400,438,49752
399,443,50195
398,452,50647
397,407,51054
396,375,51429
395,418,51847
394,418,52265
393,425,52690
392,432,53122
391,413,53535
390,407,53942
389,383,54325
388,391,54716
387,417,55133
386,426,55559
385,414,55973
384,379,56352
383,396,56748
382,369,57117
381,394,57511
380,428,57939
379,397,58336
378,382,58718
377,393,59111
376,387,59498
375,356,59854
374,372,60226
373,361,60587
372,344,60931
371,367,61298
370,399,61697
369,360,62057
368,364,62421
367,335,62756
366,333,63089
365,353,63442
364,332,63774
363,326,64100
362,321,64421
361,353,64774
360,346,65120
359,325,65445
358,315,65760
357,337,66097
356,345,66442
355,348,66790
354,313,67103
353,314,67417
352,333,67750
