score,count,cumulative
693,0,343
692,52,395
691,51,446
690,67,513
689,80,593
688,74,667
687,80,747
686,110,857
685,100,957
684,136,1093
683,135,1228
682,118,1346
681,126,1472
680,145,1617
679,145,1762
678,172,1934
677,183,2117
676,197,2314
675,227,2541
674,200,2741
673,228,2969
672,215,3184
671,253,3437
670,281,3718
669,297,4015
668,287,4302
667,302,4604
666,306,4910
665,284,5194
664,307,5501
663,362,5863
662,363,6226
661,386,6612
660,383,6995
659,335,7330
658,431,7761
657,402,8163
656,421,8584
655,453,9037
654,451,9488
653,436,9924
652,441,10365
651,445,10810
650,491,11301
649,483,11784
648,524,12308
647,544,12852
646,554,13406
645,535,13941
644,548,14489
643,546,15035
642,591,15626
641,566,16192
640,625,16817
639,616,17433
638,701,18134
637,681,18815
636,633,19448
635,666,20114
634,776,20890
633,761,21651
632,714,22365
631,762,23127
630,709,23836
629,764,24600
628,765,25365
627,799,26164
626,841,27005
625,793,27798
624,808,28606
623,874,29480
622,901,30381
621,840,31221
620,893,32114
619,921,33035
618,891,33926
617,950,34876
616,994,35870
615,965,36835
614,950,37785
613,1026,38811
612,1000,39811
611,1008,40819
610,1023,41842
609,1007,42849
608,1093,43942
607,1059,45001
606,1040,46041
605,1010,47051
604,1053,48104
603,1093,49197
602,1098,50295
601,1111,51406
600,1123,52529
599,1083,53612
598,1114,54726
597,1114,55840
596,1179,57019
595,1124,58143
594,1130,59273
593,1140,60413
592,1206,61619
591,1184,62803
590,1153,63956
589,1182,65138
588,1207,66345
587,1231,67576
586,1214,68790
585,1235,70025
584,1242,71267
583,1173,72440
582,1205,73645
581,1189,74834
580,1250,76084
579,1243,77327
578,1204,78531
577,1272,79803
576,1186,80989
575,1203,82192
574,1193,83385
573,1223,84608
572,1184,85792
571,1214,87006
570,1219,88225
569,1218,89443
568,1188,90631
567,1237,91868
566,1161,93029
565,1270,94299
564,1230,95529
563,1240,96769
562,1266,98035
561,1183,99218
560,1261,100479
559,1186,101665
558,1264,102929
557,1194,104123
556,1223,105346
555,1163,106509
554,1227,107736
553,1249,108985
552,1284,110269
551,1213,111482
550,1190,112672
549,1308,113980
548,1256,115236
547,1284,116520
546,1210,117730
545,1247,118977
544,1199,120176
543,1242,121418
542,1294,122712
541,1274,123986
540,1259,125245
539,1244,126489
538,1213,127702
537,1218,128920
536,1226,130146
535,1252,131398
534,1227,132625
533,1166,133791
532,1255,135046
531,1256,136302
530,1274,137576
529,1199,138775
528,1167,139942
527,1183,141125
526,1202,142327
525,1129,143456
524,1213,144669
523,1268,145937
522,1187,147124
521,1273,148397
520,1175,149572
519,1274,150846
518,1191,152037
517,1273,153310
516,1185,154495
515,1212,155707
514,1135,156842
513,1188,158030
512,1164,159194
511,1190,160384
510,1209,161593
509,1135,162728
508,1170,163898
507,1203,165101
506,1161,166262
505,1159,167421
504,1172,168593
503,1124,169717
502,1172,170889
501,1121,172010
500,1124,173134
499,1228,174362
498,1089,175451
