分数,本段人数,累计人数
652,66,66
651,9,75
650,5,80
649,6,86
648,8,94
647,5,99
646,9,108
645,9,117
644,9,126
643,11,137
642,19,156
641,11,167
640,10,177
639,14,191
638,16,207
637,19,226
636,12,238
635,17,255
634,15,270
633,18,288
632,23,311
631,19,330
630,17,347
629,25,372
628,21,393
627,23,416
626,31,447
625,30,477
624,22,499
623,32,531
622,28,559
621,34,593
620,41,634
619,35,669
618,38,707
617,42,749
616,39,788
615,42,830
614,33,863
613,38,901
612,38,939
611,46,985
610,53,1038
609,53,1091
608,50,1141
607,38,1179
606,54,1233
605,67,1300
604,46,1346
603,61,1407
602,51,1458
601,53,1511
600,65,1576
599,73,1649
598,54,1703
597,69,1772
596,48,1820
595,61,1881
594,72,1953
593,78,2031
592,83,2114
591,78,2192
590,69,2261
589,84,2345
588,77,2422
587,82,2504
586,85,2589
585,92,2681
584,75,2756
583,84,2840
582,103,2943
581,99,3042
580,98,3140
579,101,3241
578,108,3349
577,115,3464
576,117,3581
575,116,3697
574,107,3804
573,103,3907
572,112,4019
571,123,4142
570,111,4253
569,122,4375
568,128,4503
567,117,4620
566,130,4750
565,154,4904
564,140,5044
563,131,5175
562,159,5334
561,148,5482
560,139,5621
559,122,5743
558,146,5889
557,128,6017
556,146,6163
555,147,6310
554,159,6469
553,164,6633
552,141,6774
551,154,6928
550,155,7083
549,156,7239
548,186,7425
547,161,7586
546,174,7760
545,176,7936
544,180,8116
543,182,8298
542,165,8463
541,177,8640
540,184,8824
539,199,9023
538,179,9202
537,161,9363
536,192,9555
535,171,9726
534,196,9922
533,201,10123
532,215,10338
531,203,10541
530,225,10766
529,218,10984
528,209,11193
527,226,11419
526,203,11622
525,243,11865
524,210,12075
523,241,12316
522,203,12519
521,232,12751
520,211,12962
519,257,13219
518,223,13442
517,235,13677
516,231,13908
515,248,14156
514,220,14376
513,228,14604
512,254,14858
511,222,15080
510,238,15318
509,238,15556
508,258,15814
507,249,16063
506,225,16288
505,228,16516
504,270,16786
503,229,17015
502,230,17245
501,215,17460
500,257,17717
499,256,17973
498,261,18234
497,252,18486
496,244,18730
495,271,19001
494,281,19282
493,274,19556
492,242,19798
491,276,20074
490,280,20354
489,249,20603
488,260,20863
487,248,21111
486,279,21390
485,270,21660
484,280,21940
483,275,22215
482,288,22503
481,276,22779
480,286,23065
479,278,23343
478,255,23598
