分数,本段人数,累计人数
680,34,34
679,6,40
678,6,46
677,9,55
676,5,60
675,4,64
674,8,72
673,10,82
672,11,93
671,12,105
670,13,118
669,19,137
668,14,151
667,22,173
666,10,183
665,17,200
664,18,218
663,13,231
662,26,257
661,24,281
660,32,313
659,29,342
658,24,366
657,35,401
656,35,436
655,41,477
654,36,513
653,47,560
652,48,608
651,50,658
650,52,710
649,54,764
648,73,837
647,49,886
646,63,949
645,67,1016
644,82,1098
643,78,1176
642,66,1242
641,92,1334
640,94,1428
639,97,1525
638,79,1604
637,85,1689
636,87,1776
635,113,1889
634,135,2024
633,132,2156
632,127,2283
631,135,2418
630,126,2544
629,149,2693
628,153,2846
627,162,3008
626,170,3178
625,160,3338
624,168,3506
623,199,3705
622,195,3900
621,173,4073
620,203,4276
619,182,4458
618,229,4687
617,208,4895
616,212,5107
615,216,5323
614,246,5569
613,250,5819
612,230,6049
611,294,6343
610,245,6588
609,299,6887
608,284,7171
607,299,7470
606,315,7785
605,291,8076
604,314,8390
603,340,8730
602,335,9065
601,380,9445
600,378,9823
599,389,10212
598,377,10589
597,407,10996
596,403,11399
595,422,11821
594,415,12236
593,440,12676
592,449,13125
591,458,13583
590,421,14004
589,458,14462
588,488,14950
587,489,15439
586,521,15960
585,509,16469
584,563,17032
583,504,17536
582,529,18065
581,578,18643
580,562,19205
579,590,19795
578,585,20380
577,556,20936
576,600,21536
575,607,22143
574,586,22729
573,627,23356
572,628,23984
571,650,24634
570,635,25269
569,626,25895
568,634,26529
567,691,27220
566,674,27894
565,674,28568
564,714,29282
563,751,30033
562,731,30764
561,731,31495
560,752,32247
559,822,33069
558,753,33822
557,764,34586
556,820,35406
555,785,36191
554,757,36948
553,777,37725
552,859,38584
551,837,39421
550,835,40256
549,817,41073
548,818,41891
547,897,42788
546,840,43628
545,866,44494
544,887,45381
543,897,46278
542,916,47194
541,912,48106
540,896,49002
539,947,49949
538,934,50883
537,942,51825
536,932,52757
535,937,53694
534,880,54574
533,926,55500
