分数,本段人数,累计人数
710,1,1
704,1,2
702,1,3
697,1,4
693,1,5
692,1,6
690,3,9
689,3,12
688,3,15
687,2,17
686,3,20
685,6,26
684,2,28
683,10,38
682,3,41
681,6,47
680,6,53
679,2,55
678,4,59
677,3,62
676,3,65
675,12,77
674,7,84
673,8,92
672,11,103
671,14,117
670,12,129
669,11,140
668,9,149
667,11,160
666,9,169
665,12,181
664,10,191
663,22,213
662,15,228
661,22,250
660,21,271
659,22,293
658,18,311
657,24,335
656,34,369
655,24,393
654,21,414
653,28,442
652,25,467
651,37,504
650,39,543
649,31,574
648,33,607
647,39,646
646,40,686
645,42,728
644,38,766
643,46,812
642,46,858
641,47,905
640,46,951
639,45,996
638,54,1050
637,52,1102
636,57,1159
635,66,1225
634,57,1282
633,60,1342
632,71,1413
631,71,1484
630,60,1544
629,68,1612
628,76,1688
627,83,1771
626,75,1846
625,85,1931
624,79,2010
623,92,2102
622,96,2198
621,85,2283
620,88,2371
619,94,2465
618,88,2553
617,94,2647
616,107,2754
615,110,2864
614,107,2971
613,107,3078
612,114,3192
611,124,3316
610,87,3403
609,111,3514
608,120,3634
607,123,3757
606,114,3871
605,121,3992
604,139,4131
603,168,4299
602,140,4439
601,146,4585
600,122,4707
599,153,4860
598,133,4993
597,129,5122
596,166,5288
595,153,5441
594,168,5609
593,158,5767
592,159,5926
591,150,6076
590,173,6249
589,174,6423
588,165,6588
587,180,6768
586,193,6961
585,205,7166
584,206,7372
583,189,7561
582,189,7750
581,201,7951
580,211,8162
579,194,8356
578,218,8574
577,195,8769
576,212,8981
575,218,9199
574,226,9425
573,202,9627
572,213,9840
571,231,10071
570,220,10291
569,230,10521
568,247,10768
567,245,11013
566,255,11268
565,217,11485
564,250,11735
563,255,11990
562,250,12240
561,247,12487
560,234,12721
559,249,12970
558,282,13252
557,259,13511
556,255,13766
555,265,14031
554,301,14332
553,276,14608
552,290,14898
551,294,15192
550,267,15459
549,292,15751
548,304,16055
547,302,16357
546,306,16663
545,288,16951
544,333,17284
543,331,17615
542,285,17900
541,279,18179
540,301,18480
539,320,18800
538,336,19136
537,307,19443
536,309,19752
535,340,20092
534,356,20448
533,344,20792
532,351,21143
531,349,21492
530,361,21853
529,367,22220
528,354,22574
527,324,22898
526,378,23276
525,402,23678
524,369,24047
523,343,24390
522,377,24767
521,379,25146
520,379,25525
519,371,25896
518,381,26277
517,357,26634
516,394,27028
515,389,27417
514,384,27801
513,375,28176
512,422,28598
511,402,29000
510,440,29440
509,447,29887
508,393,30280
507,433,30713
506,408,31121
505,450,31571
504,417,31988
503,410,32398
502,403,32801
501,436,33237
500,431,33668
499,435,34103
498,438,34541
497,479,35020
496,413,35433
495,452,35885
494,438,36323
493,448,36771
492,493,37264
491,434,37698
490,436,38134
489,472,38606
488,482,39088
487,444,39532
486,480,40012
485,499,40511
484,489,41000
483,494,41494
482,494,41988
481,470,42458
480,514,42972
479,483,43455
478,492,43947
477,502,44449
476,537,44986
475,531,45517
474,474,45991
473,488,46479
472,499,46978
471,492,47470
470,577,48047
469,479,48526
468,588,49114
467,579,49693
466,560,50253
465,522,50775
464,532,51307
463,558,51865
462,514,52379
461,559,52938
460,550,53488
459,596,54084
458,555,54639
457,548,55187
456,580,55767
455,609,56376
454,590,56966
453,604,57570
452,584,58154
451,600,58754
450,570,59324
449,577,59901
448,563,60464
447,572,61036
446,651,61687
445,591,62278
444,622,62900
443,620,63520
442,690,64210
441,657,64867
440,608,65475
439,603,66078
438,642,66720
437,626,67346
436,613,67959
435,651,68610
434,589,69199
433,634,69833
432,693,70526
431,660,71186
430,683,71869
429,629,72498
428,663,73161
427,663,73824
426,698,74522
425,665,75187
424,619,75806
423,691,76497
422,671,77168
421,683,77851
420,652,78503
419,658,79161
418,646,79807
417,674,80481
416,642,81123
415,698,81821
414,680,82501
413,694,83195
412,689,83884
411,693,84577
410,640,85217
409,655,85872
408,689,86561
407,663,87224
406,601,87825
405,657,88482
404,645,89127
403,675,89802
402,609,90411
401,663,91074
400,623,91697
399,683,92380
398,662,93042
397,678,93720
396,632,94352
395,616,94968
394,658,95626
393,649,96275
392,663,96938
391,667,97605
390,642,98247
389,656,98903
388,642,99545
387,624,100169
386,639,100808
385,621,101429
384,644,102073
383,609,102682
382,659,103341
381,668,104009
380,639,104648
379,630,105278
378,649,105927
377,636,106563
376,608,107171
375,617,107788
374,608,108396
373,621,109017
372,587,109604
371,569,110173
370,626,110799
369,562,111361
368,573,111934
367,585,112519
366,660,113179
365,605,113784
364,573,114357
363,567,114924
362,563,115487
361,525,116012
360,539,116551
359,580,117131
358,530,117661
357,525,118186
356,541,118727
355,550,119277
354,572,119849
353,542,120391
352,547,120938
351,529,121467
350,557,122024
349,540,122564
348,546,123110
347,528,123638
346,512,124150
345,496,124646
344,533,125179
343,510,125689
342,486,126175
341,492,126667
340,465,127132
339,476,127608
338,465,128073
337,487,128560
336,473,129033
335,439,129472
334,470,129942
333,471,130413
332,511,130924
331,466,131390
330,498,131888
329,484,132372
328,445,132817
327,462,133279
326,442,133721
325,436,134157
324,412,134569
323,463,135032
322,463,135495
321,409,135904
320,443,136347
319,452,136799
318,406,137205
317,390,137595
316,423,138018
315,440,138458
314,439,138897
313,409,139306
312,443,139749
311,418,140167
310,414,140581
309,381,140962
308,411,141373
307,385,141758
306,400,142158
305,380,142538
304,404,142942
303,370,143312
302,378,143690
301,420,144110
300,347,144457
299,344,144801
298,377,145178
297,370,145548
296,404,145952
295,371,146323
294,386,146709
293,374,147083
292,412,147495
291,375,147870
290,392,148262
289,359,148621
288,357,148978
287,400,149378
286,374,149752
285,369,150121
284,363,150484
283,337,150821
282,373,151194
281,346,151540
280,359,151899
279,339,152238
278,350,152588
277,385,152973
276,334,153307
275,332,153639
274,338,153977
273,323,154300
272,356,154656
271,319,154975
270,297,155272
269,307,155579
268,285,155864
267,312,156176
266,322,156498
265,304,156802
264,297,157099
263,288,157387
262,263,157650
261,282,157932
260,270,158202
259,283,158485
258,316,158801
257,275,159076
